ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,BILL_AMT2,PAY_AMT2,BILL_AMT3,PAY_AMT3,BILL_AMT4,PAY_AMT4,BILL_AMT5,PAY_AMT5,BILL_AMT6,PAY_AMT6,default.payment.next.month
8988,20000,1,2,2,38,2,0,-2,1,0,0,157371,93,106554,141,21412,358,881,3434,2913,13928,2870,7408,0
8989,300000,1,2,2,68,1,-1,2,0,4,-1,47616,6608,20513,5396,111681,14833,35636,2343,50846,11545,80474,15876,0
8990,20000,2,2,2,24,5,4,2,-1,-1,5,24615,888,17325,3794,26688,1146,4108,12371,25073,2630,19652,2276,0
8991,20000,2,1,1,72,1,-2,0,-1,0,1,38987,4271,15605,13002,103773,6950,1844,3793,13437,533,77455,7144,1
8992,30000,2,2,2,62,0,1,0,1,-1,0,65762,24952,76516,24086,2379,9894,64215,8339,17579,1437,69777,1143,0
8993,30000,1,2,0,52,4,3,4,1,-1,1,25745,18457,11423,10169,20800,10500,196652,3718,91052,166,110616,1440,0
8994,50000,2,2,1,35,5,0,1,-1,0,0,27880,120,92339,2122,73137,5953,3986,1017,30964,13465,49387,14663,1
8995,150000,1,2,2,51,1,1,1,0,0,0,10271,6065,6106,9430,58703,18195,112509,2636,16901,22443,46252,10595,0
8996,300000,1,2,1,50,1,-1,1,0,1,2,1510,3421,58528,3231,63525,1825,27867,7026,49464,8606,12603,272,0
8997,20000,1,1,2,34,1,-1,0,0,8,5,70059,12722,13558,4358,37433,1153,81294,2779,28981,91,11794,14755,0
8998,50000,2,1,2,34,-1,5,0,-1,5,2,63586,8188,21300,10265,101366,20108,74463,799,55283,862,32939,10116,0
8999,300000,2,2,1,67,2,0,4,0,1,0,82661,4133,93839,1916,1031,274,156343,21280,47668,239,37893,8842,0
9000,20000,2,1,2,41,3,0,0,5,4,0,15991,9398,46448,4421,153206,1857,538,9093,665,9903,71800,13130,1
9001,10000,1,4,2,37,1,3,-1,-1,5,1,90768,4396,23964,1627,69417,15855,80585,9011,81458,2681,9917,6719,0
9002,200000,2,1,2,71,-1,0,1,1,-2,0,55241,12171,59518,5042,63258,798,30835,10148,52241,1115,42411,15656,0
9003,300000,2,2,2,23,2,0,0,2,1,0,19931,5926,7822,16504,62563,11763,26484,3748,28030,20088,1525,316,1
9004,150000,1,1,1,40,3,0,-2,0,0,0,74459,3311,4101,7766,59431,2586,47957,4636,9491,721,142631,12560,1
9005,200000,2,1,1,55,2,1,0,5,-1,2,15255,6008,324,3843,66847,5481,53632,4615,8084,8456,47695,1995,1
9006,50000,2,1,3,50,0,6,5,-1,-2,-1,22195,8757,1546,2259,51068,1346,44791,8880,134169,436,34027,6421,0
9007,50000,1,2,2,74,0,-1,1,0,1,0,67765,32342,33824,13190,45040,4386,27703,13009,13883,16808,40274,19642,0
9008,20000,1,2,1,54,0,2,0,0,1,-1,69694,4724,20128,7690,176832,11616,42866,4941,84202,1104,59133,3969,0
9009,200000,2,1,3,57,-1,1,3,0,0,4,30480,2752,76332,6030,8919,9942,112758,4286,21089,20177,438,17691,0
9010,20000,1,2,1,26,1,0,0,3,0,2,55683,2497,3592,5483,9238,4701,19884,9213,8278,3745,214402,15598,1
9011,300000,2,2,1,52,1,1,1,-2,0,0,86510,869,3365,5305,25229,510,32938,3044,78077,15602,6074,4356,0
9012,50000,2,2,3,29,7,2,4,-1,0,1,158923,3458,351041,31131,210019,8817,19349,6074,5533,10006,33307,5016,0
9013,10000,1,1,2,62,0,1,-2,0,-1,-2,113498,3601,4935,12364,35703,37178,46032,2997,2595,1355,127433,14104,0
9014,50000,1,3,2,53,1,0,3,-2,2,0,67534,6241,4323,1917,4320,2941,68642,13775,51477,1964,5504,12253,1
9015,30000,1,1,1,23,0,-2,0,1,1,-2,1820,3256,30101,5318,2197,24784,110755,2399,57194,2724,16488,2761,0
9016,100000,1,3,1,47,-1,0,0,-1,-1,0,8570,18930,3732,13025,147827,14375,19911,9860,26142,2288,4591,9320,1
9017,150000,2,1,1,52,4,3,1,0,0,3,74591,2431,4985,7156,564,33187,38859,5607,7173,2127,159506,9112,1
9018,200000,1,2,2,57,-1,1,0,1,0,0,23911,7512,49824,16131,90558,11522,170184,3722,45942,1385,243655,277,0
9019,20000,1,2,1,29,-2,0,0,0,0,0,65110,4448,34467,18461,199886,2296,17006,4561,153039,4784,40182,578,0
9020,100000,1,2,1,44,0,-1,0,0,1,-1,763,9,76715,2587,6378,2500,257435,12111,45317,3611,25459,5742,0
9021,100000,1,2,3,21,8,5,2,2,3,0,82421,9790,63063,6204,14445,2896,65344,723,223661,1201,201792,23033,0
9022,80000,2,1,3,37,-2,0,0,0,1,1,162832,213,22044,7805,1430,11271,11215,7835,59715,2598,28039,9792,0
9023,150000,1,2,1,60,0,1,0,0,0,3,63010,18251,1541,22179,109535,10266,12532,10761,6675,19748,48339,6093,1
9024,30000,1,1,1,66,0,1,0,1,-1,0,44404,7,42922,9199,55292,10972,2444,9928,65639,1760,16665,7156,0
9025,50000,2,2,2,36,0,-1,1,2,-1,0,100778,19396,26192,2074,13577,11324,19119,38807,8509,32642,9358,4299,0
9026,300000,1,3,1,29,1,0,0,0,0,0,48666,2738,145244,22386,33524,6572,91746,553,33072,1544,6023,28837,1
9027,50000,2,2,2,45,0,4,0,-1,1,2,22435,179,11160,1988,1590,5614,74376,10852,16324,8307,165153,5658,0
9028,30000,2,2,2,36,1,8,1,0,4,4,26051,5972,63795,1113,7523,9,31834,1394,122967,15531,75055,3547,0
9029,20000,2,1,1,68,0,0,0,0,0,4,85313,789,214013,22855,35520,7442,19065,6485,58222,8799,131191,3459,0
9030,80000,2,2,0,36,-1,0,0,3,1,0,86764,776,11252,1445,33633,6694,31478,2720,116842,3377,14328,901,1
9031,50000,1,1,2,47,1,0,0,0,-2,0,8048,5358,17408,5019,40889,670,32051,4666,38832,4405,27288,2042,0
9032,200000,2,1,2,26,1,-1,0,1,1,5,45708,8738,41890,9691,58410,14489,57788,9349,100531,3326,48174,52458,0
9033,150000,1,1,1,59,0,6,2,5,0,0,5151,9278,49548,1718,25697,4369,3531,531,150884,7065,26357,1098,1
9034,100000,2,3,2,25,0,0,1,0,3,0,25299,346,5723,9506,5460,5750,17699,16699,30146,5157,16716,3412,1
9035,20000,2,4,2,56,0,0,-1,0,0,-1,185276,10430,32243,16146,108576,104,13089,754,38615,727,45213,10248,1
9036,30000,1,3,1,66,1,3,-2,0,1,1,4995,9418,81933,1008,2028,5995,88644,11715,115444,19462,26919,3013,0
9037,300000,1,3,1,44,1,1,0,2,0,2,72666,3662,56571,4612,92570,995,4924,5896,59814,7751,45149,954,1
9038,300000,2,2,1,71,-1,0,0,1,0,8,26057,705,157773,4124,45750,21492,2108,12239,17123,3834,94460,399,0
9039,80000,1,1,2,63,-1,-1,-1,0,-2,2,3333,2084,47037,3637,88650,308,98078,10229,38553,11061,72614,28111,0
9040,30000,2,2,2,59,0,-1,-1,-2,1,-2,3479,8433,8814,390,48463,3055,52324,997,178,829,29939,3423,1
9041,20000,1,2,1,58,0,0,-1,1,-1,1,162012,921,85674,3819,95302,4265,57969,8191,77069,2661,27882,2321,0
9042,200000,2,2,1,62,0,0,-2,2,2,-2,119381,666,49802,19198,142608,14264,20474,3972,130853,6418,18681,23249,0
9043,100000,1,2,1,44,1,0,1,0,1,1,108346,3913,21204,198,44809,5997,56618,742,141726,1686,37963,1083,0
9044,150000,1,2,3,74,5,-1,-1,1,2,0,29734,4670,37315,4487,9482,17937,35578,334,23300,3702,291,1742,1
9045,10000,2,2,2,38,1,-2,7,0,3,-1,51207,2583,14355,6640,43139,4415,42097,21,35098,15272,143351,5975,1
9046,10000,2,1,2,25,-1,1,0,-2,0,0,1266,15957,41218,1460,6309,7627,35621,10673,2130,913,1746,27246,1
9047,20000,2,2,2,24,0,-1,-1,1,0,0,17872,906,24227,3355,219723,15180,63328,3684,32567,4892,46820,30924,1
9048,30000,1,1,1,55,0,1,0,1,0,0,278674,8112,43909,4833,34511,3801,77225,1957,27256,35644,10082,7618,1
9049,10000,1,1,2,42,0,-1,1,2,-1,3,97153,5362,14513,6821,77593,8637,16286,2523,25168,36,7059,2452,1
9050,80000,2,3,2,25,0,0,0,0,-1,0,11884,4270,15241,2197,8169,204,20302,32281,200873,19220,113134,7795,0
9051,30000,1,2,1,55,1,0,-2,5,3,0,31355,13947,23529,8767,188227,1809,8628,4557,16541,5726,77472,2558,0
9052,10000,2,3,2,66,1,0,-1,2,0,0,96944,1822,6911,4379,9633,4488,44229,13872,180768,6356,37056,12060,1
9053,200000,1,2,2,65,0,0,0,0,0,8,15455,22235,147145,300,32718,742,20020,5294,91888,3837,31955,5272,0
9054,100000,1,1,2,26,0,0,-1,1,1,-1,36136,958,33243,25459,87086,936,71986,8479,26205,1918,129653,24511,0
9055,300000,1,2,1,33,0,0,-2,1,1,3,14650,5369,39860,2558,32523,661,3795,7260,42227,3448,26939,26829,1
9056,30000,2,1,2,24,-1,2,3,0,0,0,50456,1160,13965,7314,12311,1760,108723,3033,19743,15213,20478,2030,1
9057,300000,1,3,2,53,1,1,1,-1,-1,3,12169,11380,160528,3222,56389,20126,8595,18342,123946,5938,25482,3834,0
9058,300000,1,2,1,71,2,0,0,1,2,2,2776,370,43196,7256,1601,9614,76323,9762,13045,5206,49800,8614,0
9059,10000,1,3,2,57,3,0,7,0,-1,1,117119,4418,8620,15106,18629,5288,14502,12443,164,54,47175,9001,0
9060,30000,1,3,2,65,-1,-2,8,3,1,-2,51671,3074,46483,308,68533,6108,5063,3217,48050,1727,36449,13652,0
9061,100000,2,2,2,54,1,1,1,-1,-2,0,7964,1397,54980,10543,65133,13912,28148,3853,33901,35499,10523,4666,0
9062,200000,1,3,1,29,7,1,0,5,0,0,24281,1360,2082,14390,23058,18625,95545,5205,33465,2489,121535,491,1
9063,50000,1,2,2,62,2,1,1,0,0,0,84149,173,11539,9095,49838,13239,3646,2763,74516,5171,32065,1049,0
9064,80000,1,1,1,35,1,-1,1,1,0,2,18618,18935,38643,939,18406,364,19939,4975,43315,14422,15483,4406,1
9065,300000,1,3,1,69,-2,0,0,-2,0,-1,46002,1300,58845,2818,38846,246,48732,22377,83140,2185,76623,5116,1
9066,100000,2,3,2,72,-1,3,0,-2,-1,5,84505,11750,136225,12909,57032,408,876,12383,29028,22259,44476,29790,0
9067,150000,1,1,0,40,-1,-1,-1,3,0,0,29979,7313,33273,35530,21641,2798,234772,2942,108316,797,180224,5267,0
9068,150000,1,3,1,70,2,-1,-1,0,1,0,179887,6079,5277,621,3849,2519,18347,11134,27119,13912,13068,21095,1
9069,50000,1,2,2,35,0,0,0,-1,2,0,47969,5045,22274,11316,2057,7308,110316,3954,9585,10596,27500,2080,0
9070,50000,1,1,2,69,0,-1,0,1,0,4,12115,3465,7190,8119,196609,13042,6460,8412,116952,2102,161381,11863,0
9071,50000,2,2,1,21,3,-1,2,0,0,-1,190075,2627,5849,2857,471,30137,23348,104,26262,673,1085,6552,0
9072,80000,1,2,1,30,2,0,-1,5,2,0,85487,3898,34154,17827,1425,5575,158315,1271,98382,18899,18085,10069,1
9073,80000,1,2,2,30,2,0,-2,0,4,0,61093,7684,39676,4999,14565,4295,80152,33961,7569,2109,70561,5010,1
9074,200000,2,2,1,25,2,1,0,-2,0,-1,27601,2558,12196,17879,29893,17694,33132,241,1225,12650,81635,7375,1
9075,300000,1,3,2,62,-1,-1,1,0,-1,2,40027,3463,70090,184,114563,6637,20984,7127,215697,5050,26510,14926,0
9076,20000,2,3,1,37,3,6,5,0,0,-1,232,20594,30666,796,12136,1070,11156,1053,5646,4382,56351,12681,1
9077,150000,1,1,3,33,-1,-2,0,0,7,4,7717,987,5134,1366,46943,12527,67268,260,42783,3494,42339,11951,0
9078,10000,1,2,2,66,3,2,-2,3,2,0,29029,9377,6918,10767,25096,1629,48994,7962,2190,1596,19405,13159,1
9079,10000,1,1,1,24,3,-2,2,3,2,0,33963,2146,17148,16580,30686,7567,43596,10061,12887,3697,20276,2902,0
9080,50000,1,2,1,72,1,0,1,2,3,0,64999,889,7712,28944,10832,5116,66612,4799,64683,11236,27246,2699,1
9081,150000,1,3,0,40,1,4,2,-1,-2,0,51500,3531,38733,1162,17886,4556,19972,9813,11507,3571,13730,8459,0
9082,20000,1,1,2,57,0,0,-1,4,0,-1,100528,14830,9147,6757,65849,13338,215627,158,3584,8971,40943,14776,0
9083,20000,1,2,1,35,0,0,0,0,0,4,12717,7295,26090,7254,18341,2817,32681,13195,118078,3127,21142,5805,0
9084,10000,1,3,0,70,1,1,3,-2,-1,5,68732,36585,3991,5376,64409,13592,4808,2731,17259,7121,80438,19977,1
9085,20000,1,2,1,55,1,2,3,8,0,0,23059,1264,37577,4564,73310,2511,133125,8453,35023,6679,142263,5183,1
9086,150000,1,1,1,43,0,4,0,-1,4,0,32413,4185,49284,2808,65645,2197,145677,17584,8881,12514,20428,3984,0
9087,300000,1,2,1,51,3,4,3,-1,8,1,115510,28961,11141,468,3302,3456,80345,2661,44057,8932,20860,412,1
9088,100000,1,4,2,35,-1,1,1,2,2,-1,29443,5932,51446,7822,62214,3608,71363,2279,47761,9238,6911,16105,1
9089,20000,2,2,2,35,0,-2,2,-1,5,3,6107,6721,126555,12970,6327,871,32515,191,7594,5886,54553,1003,1
9090,300000,1,2,2,48,0,0,0,0,1,-1,45276,4142,189874,371,16441,7184,69441,25140,139498,8529,32374,376,0
9091,150000,2,2,1,62,4,0,0,1,-2,0,66307,10288,23899,1023,35847,3846,23022,4933,36610,25526,123177,1740,0
9092,10000,2,2,1,48,-1,0,2,0,0,0,27629,1068,45023,17765,129124,403,5307,15789,36639,1310,30921,12626,1
9093,300000,1,2,2,32,0,-1,3,1,2,0,159778,21215,34658,13002,73770,4916,53284,4043,19624,1794,10645,7710,1
9094,20000,2,1,2,64,-2,-2,2,5,4,0,28740,11897,122172,992,63890,10441,91210,567,132348,32013,14096,2217,1
9095,50000,1,2,2,45,2,0,-1,8,2,1,13835,9698,8100,3168,31152,2516,5170,15109,88638,2530,10480,5023,0
9096,300000,1,3,2,52,1,1,4,0,3,-1,52191,24995,25837,47383,36060,1611,10124,12708,62500,7684,69827,21856,1
9097,50000,2,3,2,57,2,-2,6,2,1,-1,192157,14845,184648,2803,39644,12775,14655,3363,11013,9033,37190,5331,1
9098,30000,2,2,2,25,0,3,-1,1,0,-1,16363,9107,106248,612,83447,2831,35671,12358,14167,24241,115243,2516,0
9099,10000,2,2,2,51,1,4,3,4,-1,2,3254,37209,39301,61,83045,22744,46160,5745,30369,2110,22763,3473,0
9100,150000,1,1,1,51,5,1,2,4,0,-1,47997,16592,3057,3547,111675,14385,11018,3005,37834,13428,14282,18072,1
9101,100000,2,1,2,60,0,-1,-1,0,1,0,15475,5485,39529,11655,80445,5807,39727,17801,10479,11096,49641,814,1
9102,50000,2,3,1,48,3,6,0,0,0,1,54429,7584,50528,907,4337,19502,65567,14418,45476,9819,19823,10169,0
9103,100000,2,1,1,33,4,1,0,-1,2,-1,7189,13491,136377,4554,125040,9052,53558,1408,82588,17055,83285,9350,1
9104,100000,1,1,2,49,0,0,-2,0,1,0,3478,1509,22239,10130,81457,13262,147714,10554,42063,5383,10033,6241,1
9105,50000,1,2,2,60,0,0,0,1,1,1,13370,5994,19643,6693,29101,9483,1669,7709,16202,1983,20137,3299,0
9106,100000,2,2,3,73,0,-1,2,0,-1,0,87614,1946,7406,26477,127432,9405,49579,8960,17095,7497,14143,199,0
9107,200000,2,2,1,48,2,2,0,-2,1,8,1025,2930,7521,3128,4405,2590,29039,4606,4756,4474,21694,3318,1
9108,30000,2,2,2,56,1,0,0,1,8,5,35429,4450,83970,619,3612,10263,4444,3603,4204,12718,101915,5932,0
9109,50000,2,2,2,33,0,-2,1,0,0,3,130458,3339,22873,1362,99782,57,51507,4329,41085,3023,87728,6417,0
9110,10000,2,1,1,71,3,-1,1,0,0,-1,7376,10676,77680,2030,70863,20352,76467,2373,28153,4897,85439,970,1
9111,50000,2,4,2,62,-1,0,0,0,0,0,51558,5884,85900,2626,9536,10971,61714,20499,23560,5956,55772,2084,0
9112,300000,2,3,3,56,0,4,2,1,0,0,7917,185,55640,748,12890,4826,45825,9667,60931,7252,15574,12089,0
9113,200000,1,2,2,71,-1,0,0,-2,-1,0,124989,5619,125967,1004,93981,10914,32097,6757,3179,5830,32770,6306,0
9114,50000,2,2,0,74,1,4,0,0,0,0,48936,20273,18427,1884,27462,7045,3198,4690,46028,1068,6491,20106,0
9115,150000,2,2,0,39,1,0,0,-1,0,4,72410,8181,32069,4647,56729,7068,119153,881,35453,12753,27318,2631,0
9116,30000,1,2,1,71,0,7,0,1,0,0,42842,11190,40867,9197,930,12008,163341,6195,51588,7358,28307,502,0
9117,300000,2,2,2,37,-1,5,-1,8,0,2,58333,9167,55612,1464,96709,19887,17714,9275,24724,6068,172902,5881,1
9118,50000,1,1,2,61,0,1,-1,0,-1,3,289905,850,88191,686,15461,844,10147,9321,19159,1607,54175,11688,0
9119,20000,2,2,2,73,4,2,-1,3,0,0,65267,13413,9882,7421,642,2023,187169,2441,71432,3649,21175,7197,0
9120,80000,1,2,2,68,2,-2,0,3,2,0,26845,20980,51084,6867,126929,974,45119,3678,116378,2941,58298,960,0
9121,20000,2,4,2,62,1,0,2,1,6,0,27820,2408,25733,1616,48376,7726,75957,1766,2757,1132,42796,10880,0
9122,100000,2,1,1,34,-1,-1,-1,-1,8,0,115673,733,84962,158,31885,8293,14668,11805,53178,25940,49834,10212,0
9123,10000,1,2,2,35,1,5,0,2,2,3,64180,10716,17940,4670,73077,2060,19827,3652,59851,5672,7009,2463,0
9124,100000,1,1,2,69,0,0,-1,0,0,2,44948,945,464,7806,81100,5895,89249,9214,22066,5039,26722,8588,0
9125,50000,1,1,2,51,1,1,0,1,-2,0,30327,5757,35756,13020,76448,4613,35735,12464,39920,3182,16835,24946,1
9126,30000,2,2,2,40,-2,0,-1,0,0,-1,11811,4906,207075,5133,1462,280,145321,4044,59928,3740,63030,2113,1
9127,20000,2,2,1,23,0,0,0,4,0,-2,83193,11745,70226,7014,27275,4491,52476,9038,85,10159,17331,8282,1
9128,150000,2,2,1,59,0,0,-1,-1,0,0,112202,1391,102805,793,21481,3477,62433,7893,87996,2584,44851,28958,1
9129,300000,2,2,2,58,-2,0,2,5,0,1,37784,296,148221,6681,92195,2478,42453,3053,20318,3626,24566,6725,0
9130,30000,2,3,1,60,0,2,-2,0,0,3,47281,3446,118519,17340,46556,5088,21843,4977,17696,5252,216357,15526,0
9131,100000,1,2,1,50,-1,1,3,-1,0,0,55106,4405,47820,3711,65444,7568,15128,4302,41204,13288,134445,22201,0
9132,300000,2,3,2,28,-2,1,2,1,3,-1,40183,859,23065,3423,45440,1914,31210,17027,146066,8435,100445,26848,0
9133,20000,1,1,2,44,1,0,0,0,0,0,56169,12289,14453,3563,30937,2350,81462,6497,5894,3717,54752,927,1
9134,150000,1,2,2,41,7,3,0,3,0,0,11937,18889,123087,13916,99657,3169,38757,9180,7682,694,31470,3704,1
9135,80000,2,2,1,71,1,-1,-1,2,0,0,80131,16001,29657,11938,91717,1288,34569,4979,7559,4728,55375,10836,1
9136,80000,2,1,1,48,3,1,2,0,1,-1,66406,2011,34645,3982,17109,4996,35035,3817,23802,1174,2906,10588,0
9137,150000,1,1,1,72,-1,0,1,0,2,-2,30843,501,5115,12927,9464,142,64319,2443,14005,6365,8783,1495,0
9138,300000,2,2,2,43,0,1,0,8,5,0,29146,14232,10794,18686,3565,6654,65582,4392,7008,2361,33112,3914,0
9139,50000,1,1,2,28,2,4,0,0,1,0,18553,10293,141936,378,11477,671,8696,53,35733,3839,43650,5722,1
9140,300000,2,1,1,29,-1,0,0,2,0,1,40309,8166,153426,8824,35468,30603,53501,1132,12701,3063,119441,9664,0
9141,300000,1,2,1,57,1,5,0,0,0,0,152894,6483,12738,24545,27773,15639,50336,6345,3791,2902,73883,12566,0
9142,50000,2,2,1,34,0,-1,-1,0,-1,2,17793,12697,6702,22637,37422,313,29892,3670,16486,2197,103010,6426,1
9143,30000,2,2,1,72,1,5,1,-1,0,0,86970,10622,55855,30478,21353,2419,80326,14931,31109,2063,41545,27554,0
9144,20000,2,2,1,62,5,-2,0,-1,2,1,28519,13270,61271,5345,140533,14239,102158,2529,52392,8985,10147,4127,1
9145,300000,1,3,1,40,2,0,0,0,2,5,27791,8711,26841,351,62744,36045,8795,4473,4671,9507,11432,11118,1
9146,20000,2,3,2,51,7,1,0,-1,2,0,23819,2519,25272,1508,91143,14751,14207,1620,6243,17693,38518,9994,1
9147,100000,1,1,1,32,-1,2,7,-1,0,0,153679,17806,109923,6447,79966,3900,6715,616,10210,8551,25249,2338,0
9148,80000,2,3,1,39,0,-1,0,1,1,1,32791,8076,2833,280,6835,7766,49591,4804,256905,687,22762,2318,0
9149,80000,2,1,2,56,0,4,-1,1,-1,0,41439,6226,31376,20528,20318,18127,33961,1115,13640,8349,152048,6085,1
9150,50000,1,2,1,44,1,-1,1,0,1,2,42357,3682,38281,17939,54527,7491,69011,6044,81515,1075,34415,8084,0
9151,100000,1,3,1,28,-2,3,0,0,1,-2,28550,39272,80031,4016,22774,5870,20142,120,73992,738,39883,9921,0
9152,80000,1,2,2,42,3,3,3,-2,1,0,15986,1216,71844,32654,6097,7995,28023,2179,47472,4761,41393,3800,0
9153,50000,2,2,2,48,1,1,1,0,0,7,86484,6904,3467,2203,29882,2349,112903,31883,47201,13085,16990,7601,0
9154,300000,2,3,2,60,1,3,-1,0,1,-2,33011,3207,32219,10846,30119,11324,34232,198,18212,8549,161049,5017,1
9155,100000,2,3,1,48,2,-1,0,0,-2,1,45054,1312,66922,26556,42619,23155,43475,237,11058,4846,18814,13263,1
9156,30000,2,2,1,40,1,4,0,0,0,7,31952,1689,8157,819,154540,16832,97466,9094,135319,4568,139406,1788,0
9157,100000,2,4,2,55,1,0,3,0,0,8,48141,32285,158942,10922,50094,9393,20892,189,53859,13646,46780,629,0
9158,10000,2,1,2,43,4,0,2,-1,-1,-1,138896,1488,114726,12849,43125,490,155379,2670,31645,16173,53400,739,1
9159,80000,2,2,1,47,0,-2,3,-1,-1,1,85337,3322,23421,3059,43354,238,89552,3439,38011,8744,18447,6278,0
9160,100000,1,2,1,26,-1,1,8,1,2,3,25276,16831,130564,12819,8098,15030,7051,17279,3888,3340,105222,7857,0
9161,200000,2,3,1,74,1,-1,0,0,1,2,104842,197,31168,3305,2525,86,45907,7450,732,10676,119497,7109,0
9162,300000,1,1,1,70,-1,-2,-1,2,1,1,9733,4190,5515,7061,54695,16264,7044,19209,12113,5203,9319,2750,0
9163,30000,2,3,1,38,1,0,0,1,0,1,82845,24388,19166,4611,32333,3838,47179,8908,53000,20168,2356,4944,0
9164,20000,1,4,2,57,1,-1,0,0,-1,0,111831,2685,28378,17875,39217,7897,70202,7148,43494,3006,14403,3038,1
9165,50000,1,3,1,52,1,2,0,3,0,2,87693,675,71905,14567,110,4796,35225,4438,18120,27481,20464,25144,0
9166,200000,1,1,1,55,0,-2,-2,-1,2,0,44765,872,8500,9792,171928,1545,3986,41646,5812,10081,43006,6028,0
9167,200000,2,3,2,66,1,0,-1,0,-1,2,19889,1604,51858,10458,154373,7063,18683,8238,64586,2191,20726,2549,1
9168,30000,1,2,2,39,0,0,0,1,3,3,33695,6772,275898,2179,49547,864,77394,44777,97740,746,132438,16636,0
9169,50000,1,1,1,45,2,0,3,2,1,0,13388,13668,11660,500,6956,914,146544,15603,73177,8835,64110,27600,1
9170,30000,1,4,1,29,3,-1,-1,-1,0,3,41339,1625,131441,9324,20255,2064,96235,4993,36745,3118,19491,8299,0
9171,20000,1,1,1,21,1,3,0,1,2,0,38047,777,10714,2572,18460,859,18568,5155,191129,4636,1938,2648,0
9172,50000,2,2,1,26,1,1,1,2,1,-1,27747,12228,23417,10721,101077,12486,138904,5472,67735,2968,48799,4383,0
9173,100000,2,1,2,38,0,2,0,2,4,2,39581,7967,10373,3263,8291,25599,105352,18970,20204,11671,12832,4508,1
9174,80000,2,1,1,57,0,2,0,-1,0,-2,7052,8281,62008,14263,56932,9192,16836,7984,164173,828,7234,6355,0
9175,30000,2,2,2,36,0,3,1,1,0,1,40930,19694,236427,21467,169251,17940,85871,2435,179670,9687,14033,16818,1
9176,20000,1,3,1,31,1,1,2,0,0,-2,89083,16928,43153,2967,67313,8106,26006,15852,4948,283,216361,30169,1
9177,300000,2,4,2,38,1,1,1,2,2,0,19713,2069,12229,8802,39069,25905,55351,10286,51834,2134,38860,3467,0
9178,10000,1,2,1,65,-1,-1,5,-2,2,-2,16892,296,32640,3765,78110,4911,3649,1270,98038,10117,23301,55,1
9179,300000,2,2,2,42,3,-1,0,3,-1,1,41792,9243,153092,3128,40488,9960,19174,3587,17687,2603,26123,3424,1
9180,10000,1,1,2,65,7,2,8,0,8,-1,73466,1999,8512,13045,16368,10845,78630,46890,53025,24872,5690,1774,1
9181,150000,1,2,1,33,-1,0,-1,0,0,0,9917,125,22907,7001,9854,4202,122710,2080,8427,16576,13983,3652,0
9182,100000,1,3,1,63,0,0,0,1,2,2,14704,2734,7609,3854,106132,5481,54028,11289,10344,13303,2174,1104,0
9183,150000,1,1,2,65,2,0,0,2,1,1,62222,21739,38722,9034,7010,6603,40639,32583,33455,153,11254,9977,1
9184,30000,2,1,2,29,0,0,0,0,3,7,26814,8993,33710,72064,15921,9248,152349,10901,48099,1048,39852,966,0
9185,30000,2,3,1,53,-1,0,-1,0,0,2,1092,21831,35341,8237,86076,13160,36115,6488,20889,9073,12451,402,1
9186,10000,1,2,1,26,4,-1,2,3,2,0,49871,3575,17645,3354,40191,5400,41625,14920,114595,838,14698,682,1
9187,50000,1,1,2,49,0,2,0,8,0,0,2600,11319,36976,4614,55637,2028,42128,2362,61624,8734,64857,3976,0
9188,20000,2,2,3,51,-2,-1,1,3,2,0,9134,4011,46526,3871,12402,40885,36494,2939,21389,5068,14987,865,0
9189,200000,2,1,2,54,0,2,1,0,1,3,24820,3081,19682,24250,121145,2441,3850,518,92351,16601,149087,1914,0
9190,30000,2,3,2,64,2,0,-1,0,-2,1,259003,17,20336,968,7406,1030,38922,36806,35053,19431,57934,8148,0
9191,150000,1,2,1,66,0,0,-1,-1,0,0,39548,179,92286,2851,109457,5579,31024,6310,52601,5538,219710,1727,1
9192,150000,1,2,1,38,-1,0,6,2,-1,1,91508,29329,110293,667,52756,10567,107482,31546,30045,7822,161745,1395,0
9193,300000,1,2,1,64,-2,0,2,1,1,0,30098,1598,55270,12859,17206,10450,40509,12353,33483,1603,66360,16148,1
9194,100000,1,1,2,39,2,0,0,0,0,2,143071,15765,55922,1355,9836,16058,18041,9056,157488,4040,116993,6919,0
9195,10000,2,2,2,36,0,2,1,3,2,-1,6158,5712,19666,8609,215477,5375,16212,10665,183803,24886,32374,3657,0
9196,200000,1,1,1,40,0,0,1,-1,0,1,10465,16328,64626,16652,73334,2021,44573,6429,51290,5232,129786,9632,1
9197,10000,2,1,2,34,2,0,2,0,4,4,48747,2435,35033,20216,10580,3763,37954,1788,84076,12765,110096,11136,0
9198,30000,1,2,2,71,-1,-2,2,0,0,-1,26932,657,33177,605,14703,1257,4205,32335,26617,1302,163540,5795,0
9199,80000,2,2,2,69,-1,0,0,2,0,1,21661,6029,159827,7199,11629,2663,30690,36803,23182,6472,7339,1180,0
9200,200000,1,2,1,62,0,-1,0,2,0,2,283066,14909,97289,252,16316,16638,15476,7533,87050,9052,115219,778,0
9201,300000,2,2,1,24,-2,3,0,0,0,0,18319,625,78892,13060,100163,3475,6142,1100,48557,37496,47095,3255,0
